date,location,temperature,humidity,pressure,cloud_cover,wind_speed,dew_point,cloudburst_tomorrow,cloudburst_tomorrow_binary
2010-04-03,NorahHead,21.8,83.0,1016.2,5.0,20.0,18.779008730335022,No,0
2010-04-03,NorfolkIsland,22.45,65.0,1012.45,7.0,22.0,15.378793868263113,No,0
2010-04-03,Nuriootpa,24.75,34.5,1008.3,6.0,9.5,7.801959594709508,No,0
2010-04-03,PearceRAAF,23.65,45.0,1016.1,2.5,26.0,10.783239308901704,No,0
2010-04-03,Penrith,21.65,75.0,1016.4000000000001,5.0,11.5,16.851762071980183,No,0
2010-04-03,Perth,21.75,52.5,1016.55,3.5,21.5,11.45684044195043,No,0
2010-04-03,PerthAirport,23.05,45.5,1016.5999999999999,3.5,30.5,10.529374591071317,No,0
2010-04-03,Portland,17.2,89.5,1009.75,6.5,8.5,15.342773528401604,No,0
2010-04-03,Richmond,21.3,76.0,1015.3499999999999,6.5,9.5,16.678294183891555,No,0
2010-04-03,Sale,22.6,65.0,1011.2,6.0,13.0,13.30687004846962,No,0
2010-04-03,SalmonGums,21.9,45.5,1016.4000000000001,5.0,30.5,9.470450911095945,No,0
2010-04-03,Sydney,22.799999999999997,70.0,1014.95,6.0,13.0,17.011688035365058,No,0
2010-04-03,SydneyAirport,23.25,68.5,1015.2,5.0,18.5,17.02848524913493,No,0
2010-04-03,Townsville,31.049999999999997,65.5,1005.5999999999999,5.5,10.0,23.72393485974081,No,0
2010-04-03,Tuggeranong,19.45,66.5,1014.0,5.0,7.5,12.178479667857154,No,0
2010-04-03,WaggaWagga,24.05,47.0,1012.15,7.0,16.5,11.700745825478691,Yes,1
2010-04-03,Walpole,19.35,59.5,1018.85,5.0,27.0,10.886838812624703,No,0
2010-04-03,Watsonia,24.950000000000003,49.0,1010.95,6.5,11.0,11.855135347260386,No,0
2010-04-03,Williamtown,24.85,66.0,1013.9,6.0,16.5,17.818017617639846,No,0
2010-04-03,Witchcliffe,20.7,46.5,1019.85,5.0,27.5,8.69268703828577,No,0
2010-04-03,Wollongong,21.950000000000003,76.5,1015.7,4.0,14.0,17.623846060100142,No,0
2010-04-03,Woomera,27.5,27.5,1006.15,1.0,14.0,4.742714302217944,No,0
2010-04-04,Adelaide,24.65,31.5,1015.8499999999999,5.0,13.0,6.502951770814988,No,0
2010-04-04,Albany,17.35,82.5,1005.25,6.5,27.0,14.309805390905968,Yes,1
2010-04-04,Albury,21.25,47.5,1020.1500000000001,7.0,10.0,9.23368356079271,No,0
2010-04-04,AliceSprings,27.65,39.5,1010.5999999999999,1.0,14.0,12.495971506286677,No,0
2010-04-04,BadgerysCreek,17.75,71.5,1022.1500000000001,5.0,21.5,12.436788504380285,No,0
2010-04-04,Ballarat,18.0,60.5,1019.3499999999999,3.0,14.5,10.070470519439972,No,0
2010-04-04,Bendigo,20.9,50.0,1019.25,3.5,19.5,9.949658644944865,No,0
2010-04-04,Brisbane,24.9,57.5,1017.1,3.0,9.0,15.887019453878507,No,0
2010-04-04,Cairns,23.65,94.5,1010.55,8.0,17.5,22.70999436611052,Yes,1
2010-04-04,Canberra,16.3,51.5,1022.4,3.5,16.0,6.238005676434769,No,0
2010-04-04,Cobar,24.6,37.0,1017.0,5.5,18.5,7.9403837767820376,No,0
2010-04-04,CoffsHarbour,22.15,60.5,1018.55,5.0,29.0,14.105731966496867,No,0
2010-04-04,Dartmoor,19.85,66.5,1017.85,5.0,16.0,12.802776900750565,No,0
2010-04-04,Darwin,29.85,70.5,1007.35,7.0,21.5,23.88435599289348,No,0
2010-04-04,GoldCoast,24.75,57.0,1016.9000000000001,5.0,24.0,15.634173065156418,No,0
2010-04-04,Hobart,15.65,58.5,1024.5500000000002,1.5,16.0,7.397110510565998,No,0
2010-04-04,Launceston,16.3,61.0,1025.25,7.0,7.0,8.230747598532307,No,0
2010-04-04,Melbourne,20.450000000000003,53.5,1019.45,5.0,12.0,10.110293797840487,No,0
2010-04-04,MelbourneAirport,20.3,54.5,1019.7,5.5,12.0,10.027224244606831,No,0
2010-04-04,Mildura,21.0,47.0,1017.0999999999999,6.0,6.5,8.129971207398198,No,0
2010-04-04,Moree,24.7,44.5,1016.8,5.5,15.0,11.657253878354993,No,0
2010-04-04,MountGambier,19.9,60.0,1017.75,7.0,11.0,10.853537534186021,No,0
2010-04-04,MountGinini,6.65,88.0,1016.4000000000001,5.0,11.0,4.6859754077590745,No,0
2010-04-04,Newcastle,21.0,64.5,1016.4000000000001,3.0,6.5,13.805911811133925,No,0
2010-04-04,NorahHead,20.05,71.0,1020.85,5.0,33.5,14.617714940782436,No,0
2010-04-04,NorfolkIsland,22.9,64.5,1010.25,1.5,16.5,15.78293429681931,No,0
2010-04-04,Nuriootpa,22.549999999999997,34.5,1016.45,5.5,10.5,5.5992130887083915,No,0
2010-04-04,PearceRAAF,20.200000000000003,59.5,1011.5,5.0,34.5,11.638027187285964,No,0
2010-04-04,Penrith,20.15,62.5,1016.4000000000001,5.0,18.5,12.751174602919624,No,0
2010-04-04,Perth,20.75,58.0,1011.25,5.5,19.5,12.159123649307965,No,0
2010-04-04,PerthAirport,20.35,61.0,1011.5999999999999,5.5,25.0,12.57121533115582,No,0
2010-04-04,Portland,18.15,68.5,1018.9,7.0,18.5,12.07281537731675,No,0
2010-04-04,Richmond,20.15,63.0,1021.65,6.5,20.5,12.857285050314296,No,0
2010-04-04,Sale,18.5,56.5,1022.35,1.0,20.5,9.31375289576507,No,0
2010-04-04,SalmonGums,21.299999999999997,41.5,1016.4000000000001,5.0,18.5,7.089821662716643,No,0
2010-04-04,Sydney,19.2,71.5,1021.7,6.0,16.0,13.676508657486973,Yes,1
2010-04-04,SydneyAirport,18.5,79.5,1021.9000000000001,5.5,24.0,14.855555122064974,Yes,1
2010-04-04,Townsville,27.35,69.5,1011.5,7.0,24.0,21.135736873478397,No,0
2010-04-04,Tuggeranong,16.95,52.5,1021.95,5.0,12.0,7.0288010295684495,No,0
2010-04-04,WaggaWagga,20.700000000000003,43.0,1020.2,5.0,18.5,7.500885722473003,No,0
2010-04-04,Walpole,17.45,78.0,1007.1,5.0,21.0,13.563811880883687,Yes,1
2010-04-04,Watsonia,20.0,59.5,1019.55,5.5,7.5,10.810438509358963,No,0
2010-04-04,Williamtown,20.7,66.0,1020.0999999999999,4.0,24.5,13.85839825000742,Yes,1
2010-04-04,Witchcliffe,18.75,67.5,1010.8,5.0,20.0,12.565975109965379,No,0
2010-04-04,Wollongong,18.5,76.0,1022.7,8.0,13.0,14.185766446024035,Yes,1
2010-04-04,Woomera,26.65,25.0,1014.2,2.0,15.5,4.381238466574913,No,0
2010-04-05,Adelaide,15.100000000000001,78.0,1014.7,5.0,19.5,11.152069329928448,Yes,1
2010-04-05,Albany,15.55,60.0,1027.75,6.0,5.5,7.780010680161093,No,0
2010-04-05,Albury,18.35,60.5,1014.5,6.0,16.5,8.093290073125742,Yes,1
2010-04-05,AliceSprings,24.65,30.0,1018.2,2.5,11.0,4.138303118343793,No,0
2010-04-05,BadgerysCreek,19.6,78.0,1019.05,5.0,7.5,14.939221838657968,No,0
2010-04-05,Ballarat,11.45,78.5,1011.45,6.0,27.5,7.3423607841604674,Yes,1
2010-04-05,Bendigo,17.5,50.0,1011.35,5.5,17.5,6.3333887714816015,Yes,1
2010-04-05,Brisbane,19.85,89.0,1019.3,7.5,5.5,17.975885151574268,Yes,1
2010-04-05,Cairns,26.35,77.5,1013.5,6.0,22.5,22.03221394401334,No,0
2010-04-05,Canberra,17.9,63.5,1018.8,4.5,16.0,10.084308266340821,Yes,1
2010-04-05,Cobar,23.9,36.0,1017.3499999999999,3.0,17.0,7.033581601567528,Yes,1
2010-04-05,CoffsHarbour,18.5,95.0,1020.75,8.0,10.0,17.68063974864569,Yes,1
2010-04-05,Dartmoor,12.2,92.0,1009.5,5.0,16.0,10.932064503482671,Yes,1
2010-04-05,Darwin,30.4,55.5,1010.0999999999999,7.0,25.0,20.406161514831574,No,0
2010-04-05,GoldCoast,19.05,99.0,1019.8,5.0,21.0,18.888710138906955,Yes,1
2010-04-05,Hobart,19.4,49.5,1004.65,6.0,24.0,8.494687386059374,Yes,1
2010-04-05,Launceston,16.950000000000003,78.0,1008.5999999999999,7.0,16.0,12.930356528843138,Yes,1
2010-04-05,Melbourne,21.4,40.0,1008.95,6.5,43.0,7.185855162946956,Yes,1
2010-04-05,MelbourneAirport,20.35,41.0,1009.2,6.5,43.0,6.007081282077127,Yes,1
2010-04-05,Mildura,20.0,41.0,1013.3,6.5,25.0,6.180864788976129,No,0
2010-04-05,Moree,22.45,46.5,1019.2,5.5,18.0,10.33137703514691,No,0
2010-04-05,MountGambier,12.65,75.5,1010.0999999999999,6.5,23.5,8.338860759572176,Yes,1
2010-04-05,MountGinini,8.5,97.5,1016.4000000000001,5.0,27.0,8.126804722068123,Yes,1
2010-04-05,Newcastle,20.4,71.0,1016.4000000000001,4.5,2.0,14.687753539531371,No,0
2010-04-05,NorahHead,22.1,70.5,1019.0,5.0,19.5,16.456370908299718,No,0
2010-04-05,NorfolkIsland,19.6,66.0,1024.9499999999998,7.0,22.5,13.066373330815775,No,0
2010-04-05,Nuriootpa,15.399999999999999,65.5,1014.3,6.5,28.5,8.28871441406364,Yes,1
2010-04-05,PearceRAAF,18.4,40.0,1025.0,0.0,18.5,4.055602102415349,No,0
2010-04-05,Penrith,19.15,84.5,1016.4000000000001,5.0,5.5,16.19725752397352,No,0
2010-04-05,Perth,17.85,43.0,1025.4,0.0,13.0,4.651096307009306,No,0
2010-04-05,PerthAirport,17.85,41.0,1025.65,0.0,26.0,3.9256798779835926,No,0
2010-04-05,Portland,12.25,85.0,1008.8,7.0,24.0,9.687829265638294,Yes,1
2010-04-05,Richmond,20.049999999999997,74.5,1018.75,6.5,9.5,14.397056693106713,No,0
2010-04-05,Sale,18.9,62.0,1009.65,5.0,19.5,10.73474027099023,No,0
2010-04-05,SalmonGums,15.6,54.0,1016.4000000000001,5.0,17.0,6.01960190176592,No,0
2010-04-05,Sydney,21.7,67.0,1018.55,6.0,9.5,14.977762396995931,No,0
2010-04-05,SydneyAirport,22.6,63.0,1018.5,7.0,15.5,14.977418125440117,No,0
2010-04-05,Townsville,26.950000000000003,65.5,1015.3,3.5,21.5,19.921807249844534,No,0
2010-04-05,Tuggeranong,15.5,76.0,1018.55,5.0,7.5,10.535332026624616,Yes,1
2010-04-05,WaggaWagga,21.55,43.0,1015.7,3.0,21.0,6.037683314367485,Yes,1
2010-04-05,Walpole,15.25,61.5,1027.4499999999998,5.0,5.5,7.848912195407081,No,0
2010-04-05,Watsonia,21.450000000000003,41.5,1009.0999999999999,6.5,19.5,7.819135493440971,Yes,1
2010-04-05,Williamtown,20.6,75.0,1019.5,5.0,14.0,15.919957326735249,No,0
2010-04-05,Witchcliffe,16.4,56.0,1027.6999999999998,5.0,6.5,7.466265162767292,No,0
2010-04-05,Wollongong,21.65,70.0,1017.9,6.0,17.5,15.870138379398936,No,0
2010-04-05,Woomera,19.95,44.5,1017.4000000000001,1.0,30.5,6.716797239353191,No,0
2010-04-06,Albany,15.25,78.5,1028.35,6.0,25.0,11.531949409249389,Yes,1
2010-04-06,Albury,13.4,67.5,1021.5,6.5,5.5,7.082437346512663,No,0
2010-04-06,AliceSprings,14.65,50.5,1022.75,1.0,11.5,3.9033103834785026,No,0
2010-04-06,BadgerysCreek,15.1,91.5,1018.55,5.0,14.0,13.7195548937362,Yes,1
2010-04-06,Ballarat,8.35,80.0,1023.05,0.0,14.0,4.62823338568859,No,0
2010-04-06,Bendigo,11.0,75.0,1022.25,0.5,4.5,6.129478116924129,No,0
2010-04-06,Brisbane,19.45,56.0,1011.45,1.0,8.5,10.308550442556436,No,0
2010-04-06,Cairns,26.700000000000003,66.5,1012.4000000000001,1.5,17.0,19.8460295448592,No,0
2010-04-06,Canberra,12.350000000000001,77.5,1022.35,5.5,13.0,8.434950977199566,No,0
2010-04-06,Cobar,14.55,74.0,1019.1,3.0,13.0,9.546824648817758,No,0
2010-04-06,CoffsHarbour,17.4,79.0,1010.3499999999999,5.0,24.0,13.71713174939749,Yes,1
2010-04-06,Dartmoor,9.4,84.0,1023.1500000000001,5.0,7.5,6.502725348407273,Yes,1
2010-04-06,Darwin,23.15,36.0,1014.5999999999999,6.0,17.5,6.006738668810945,No,0
2010-04-06,GoldCoast,18.55,64.0,1010.6,5.0,18.5,11.32210717941797,No,0
2010-04-06,Hobart,11.1,71.5,1020.25,4.5,25.0,6.034852132445414,No,0
2010-04-06,Launceston,10.65,90.5,1022.6500000000001,7.0,3.5,9.06591595350804,No,0
2010-04-06,Melbourne,11.35,84.0,1023.0500000000001,8.0,3.5,8.714796423690686,No,0
2010-04-06,MelbourneAirport,9.95,89.0,1023.45,8.0,3.5,8.204012212957341,No,0
2010-04-06,Mildura,11.850000000000001,75.0,1023.1,1.5,8.0,6.9359620777486235,No,0
2010-04-06,Moree,15.2,78.5,1013.75,5.0,22.0,11.218710074151407,No,0
2010-04-06,MountGambier,12.149999999999999,83.0,1023.1,4.0,10.0,9.217614593107118,Yes,1
2010-04-06,Newcastle,16.5,95.5,1016.4000000000001,8.0,0.0,15.775595128232302,Yes,1
2010-04-06,NorahHead,17.3,90.5,1015.55,5.0,31.5,15.72628722340389,Yes,1
2010-04-06,NorfolkIsland,18.65,75.0,1020.5,8.0,26.0,14.1259655408271,Yes,1
2010-04-06,Nuriootpa,11.2,76.5,1024.4,2.0,7.5,7.070824002759869,No,0
2010-04-06,PearceRAAF,16.9,66.0,1022.8000000000001,7.5,18.5,10.222495535744951,No,0
2010-04-06,Penrith,15.25,93.0,1016.4000000000001,5.0,10.0,14.101353939867355,Yes,1
2010-04-06,Perth,17.05,67.0,1023.05,8.0,10.0,10.560759212889316,No,0
2010-04-06,PerthAirport,17.5,63.0,1023.3,8.0,15.0,10.123966295074744,No,0
2010-04-06,Portland,11.85,79.0,1023.0500000000001,3.0,11.0,7.949916676541266,Yes,1
2010-04-06,Richmond,14.35,99.0,1018.05,6.5,16.0,14.194559218370543,Yes,1
2010-04-06,Sale,11.95,85.0,1022.05,4.0,12.0,9.355277778510608,No,0
2010-04-06,SalmonGums,14.899999999999999,78.0,1016.4000000000001,5.0,9.5,10.6961238537252,No,0
2010-04-06,Sydney,16.85,89.5,1017.1,7.5,28.0,15.090956106771944,Yes,1
2010-04-06,SydneyAirport,17.5,80.5,1017.1,7.0,36.0,14.065376301388131,Yes,1
2010-04-06,Townsville,23.45,72.0,1014.25,2.0,14.5,18.04091278084061,No,0
2010-04-06,Tuggeranong,13.2,68.5,1022.0999999999999,5.0,13.0,7.517404597091334,No,0
2010-04-06,WaggaWagga,14.55,61.5,1021.0,4.0,7.5,6.755423232490206,No,0
2010-04-06,Walpole,13.8,88.0,1028.05,5.0,15.5,11.819292184749724,Yes,1
2010-04-06,Watsonia,10.35,89.5,1023.0500000000001,8.0,1.0,8.592178547712717,No,0
2010-04-06,Williamtown,15.8,96.5,1014.45,8.0,15.0,15.237326016831235,Yes,1
2010-04-06,Witchcliffe,12.8,86.5,1027.15,5.0,16.0,10.413031137694851,No,0
2010-04-06,Wollongong,18.6,69.0,1019.2,8.0,40.0,12.795425655812881,Yes,1
2010-04-06,Woomera,14.399999999999999,64.0,1024.5500000000002,2.0,9.0,6.733858811698106,No,0
2010-04-07,Adelaide,11.75,58.5,1028.85,5.0,10.0,3.341605597724323,No,0
2010-04-07,Albany,13.95,67.0,1027.25,5.0,18.0,7.919972238710548,No,0
2010-04-07,Albury,6.55,88.0,1030.75,8.0,2.0,4.556182325233521,No,0
2010-04-07,AliceSprings,11.65,62.5,1022.6500000000001,7.0,11.0,4.2913065200225455,Yes,1
2010-04-07,BadgerysCreek,13.6,54.5,1028.75,5.0,13.0,4.280300080040428,No,0
2010-04-07,Ballarat,7.45,87.5,1030.5,7.5,6.5,5.363788791798845,No,0
2010-04-07,Bendigo,8.7,81.5,1030.4499999999998,7.5,0.0,5.531255132820375,No,0
2010-04-07,Brisbane,16.35,52.5,1025.6,1.5,6.5,6.452604980691203,No,0
2010-04-07,Cairns,23.35,71.5,1017.85,7.0,29.0,17.87729988045937,No,0
2010-04-07,Canberra,5.9,73.0,1030.8000000000002,2.5,4.5,0.4337526178943291,No,0
2010-04-07,Cobar,9.350000000000001,70.0,1028.6999999999998,6.5,6.0,3.2918283561552633,No,0
2010-04-07,CoffsHarbour,16.35,52.0,1026.15,3.0,25.0,6.4624067316317735,No,0
2010-04-07,Dartmoor,9.75,85.5,1029.6,5.0,8.0,7.22116371740794,No,0
2010-04-07,Darwin,28.2,45.5,1012.2,2.5,23.0,15.220010604899624,No,0
2010-04-07,GoldCoast,16.4,54.5,1025.2,5.0,16.5,7.195854844230613,No,0
2010-04-07,Hobart,9.75,72.0,1024.7,5.5,16.0,4.667813371897657,No,0
2010-04-07,Launceston,4.65,89.5,1027.3,7.0,3.0,2.9228634137641585,No,0
2010-04-07,Melbourne,11.2,66.5,1030.15,7.0,10.0,4.9740400087212056,No,0
2010-04-07,MelbourneAirport,9.65,75.5,1030.4499999999998,7.0,10.0,5.378989610465279,No,0
2010-04-07,Mildura,6.199999999999999,78.5,1030.5,3.5,3.5,2.065752229660657,No,0
2010-04-07,Moree,10.8,60.5,1027.3,5.5,12.0,1.7348127503007966,No,0
2010-04-07,MountGambier,10.1,79.0,1029.65,7.0,16.0,6.346330254049303,No,0
2010-04-07,Newcastle,13.15,69.0,1016.4000000000001,5.5,0.0,7.5726196099458924,Yes,1
2010-04-07,NorfolkIsland,18.35,64.5,1009.45,2.5,42.0,11.532884520088206,Yes,1
2010-04-07,Nuriootpa,8.65,65.0,1029.25,2.0,8.0,1.9307067597459238,No,0
2010-04-07,PearceRAAF,10.0,69.5,1027.1999999999998,1.0,4.0,3.8881846958449473,No,0
2010-04-07,Penrith,13.3,58.5,1016.4000000000001,5.0,6.5,4.588852436987613,No,0
2010-04-07,Perth,10.75,69.0,1027.35,3.0,7.5,4.566952522856326,No,0
2010-04-07,PerthAirport,11.25,66.5,1027.55,3.0,5.0,4.563390666028157,No,0
2010-04-07,Portland,9.899999999999999,83.0,1029.4499999999998,5.0,12.0,7.112076381885284,No,0
2010-04-07,Richmond,12.25,64.5,1028.95,6.5,3.0,4.971253737860832,No,0
2010-04-07,Sale,11.3,78.0,1029.6,6.5,13.0,7.3082048171087575,No,0
2010-04-07,Sydney,12.899999999999999,62.0,1028.3000000000002,3.0,19.5,5.689230740872657,No,0
2010-04-07,SydneyAirport,13.3,62.5,1028.4,3.5,21.5,6.273942842177465,No,0
2010-04-07,Townsville,22.15,50.0,1020.45,7.0,17.5,11.223568909620873,No,0
2010-04-07,Tuggeranong,6.85,74.5,1030.4499999999998,5.0,5.5,1.9167236725279955,No,0
2010-04-07,WaggaWagga,4.95,93.0,1031.1,7.5,6.5,3.8615973463948423,No,0
2010-04-07,Walpole,12.95,68.0,1027.45,5.0,6.0,6.940425510211369,No,0
2010-04-07,Watsonia,10.45,80.5,1030.3000000000002,7.0,3.5,6.856023737600305,No,0
2010-04-07,Williamtown,13.15,59.5,1028.1999999999998,7.0,15.5,5.4106587570741755,Yes,1
2010-04-07,Witchcliffe,10.3,84.0,1028.4,5.0,5.5,7.431680337853283,No,0
2010-04-07,Wollongong,14.5,58.0,1028.6,7.0,23.0,6.274771386567194,No,0
2010-04-07,Woomera,10.35,56.5,1027.1,5.5,13.0,1.4014115559180738,No,0
2010-04-08,Adelaide,10.35,82.0,1017.95,5.0,9.5,7.187174698169176,Yes,1
2010-04-08,Albany,16.25,73.5,1024.85,4.0,5.0,10.916650090701415,No,0
2010-04-08,AliceSprings,11.9,48.5,1021.1,0.0,11.0,-0.02130551686109694,No,0
2010-04-08,BadgerysCreek,14.4,58.0,1017.0999999999999,5.0,8.5,5.560177433721709,No,0
2010-04-08,Ballarat,6.65,98.5,1015.5,8.0,21.0,6.430180113605395,Yes,1
2010-04-08,Bendigo,9.1,78.0,1016.6,8.0,15.0,5.269651888809507,Yes,1
2010-04-08,Brisbane,19.3,40.5,1018.0,0.5,4.0,4.789989772146701,No,0
2010-04-08,Cairns,22.75,43.0,1015.7,1.0,23.5,9.490794036961614,No,0
2010-04-08,Canberra,7.35,67.0,1017.35,5.5,20.5,1.3362684885496012,No,0
2010-04-08,Cobar,9.7,74.5,1020.0999999999999,4.0,7.5,4.658462774521833,No,0
2010-04-08,CoffsHarbour,17.2,44.0,1017.65,0.5,16.5,4.835871065358426,No,0
2010-04-08,Dartmoor,9.55,85.0,1016.2,5.0,15.5,6.94836339784811,Yes,1
2010-04-08,Darwin,26.4,22.5,1012.3,5.5,16.0,3.225692126938395,No,0
2010-04-08,GoldCoast,18.4,48.5,1017.75,5.0,12.0,7.3355158822150575,No,0
2010-04-08,Hobart,11.2,55.5,1008.3,6.5,12.0,1.7677999855042867,No,0
2010-04-08,Launceston,11.45,84.0,1010.5,7.0,16.0,8.791283332719285,Yes,1
2010-04-08,Melbourne,11.3,71.0,1015.05,7.5,17.5,6.222981972171112,Yes,1
2010-04-08,MelbourneAirport,10.45,75.5,1015.3,7.5,17.5,6.30114302632265,Yes,1
2010-04-08,Mildura,10.6,60.5,1018.0,5.0,13.0,2.904244363937411,Yes,1
2010-04-08,Moree,13.65,62.0,1019.4000000000001,0.5,4.5,5.672763105135866,No,0
2010-04-08,MountGambier,8.2,83.5,1016.9,6.5,22.5,5.394711582943273,Yes,1
2010-04-08,MountGinini,-2.0999999999999996,82.5,1016.4000000000001,5.0,15.0,-4.7040989070584445,No,0
2010-04-08,Newcastle,15.4,59.0,1016.4000000000001,0.5,7.5,6.853808290896506,No,0
2010-04-08,NorfolkIsland,18.6,67.0,1008.4000000000001,4.0,31.5,12.253282117896685,No,0
2010-04-08,Nuriootpa,7.449999999999999,87.0,1018.15,8.0,23.0,5.412704131997783,Yes,1
2010-04-08,PearceRAAF,18.4,36.5,1023.4,0.0,6.5,2.154067885869274,No,0
2010-04-08,Penrith,14.6,57.5,1016.4000000000001,5.0,7.5,5.072965419732867,No,0
2010-04-08,Perth,17.9,44.0,1023.45,0.5,7.0,4.216991110516503,No,0
2010-04-08,PerthAirport,18.5,38.0,1023.6500000000001,0.5,14.5,2.0479900244217815,No,0
2010-04-08,Portland,9.15,80.0,1016.1500000000001,7.5,8.5,5.559229161266176,Yes,1
2010-04-08,Richmond,18.4,43.0,1014.8,6.5,4.0,5.590273666078469,No,0
2010-04-08,Sale,10.95,69.0,1014.55,7.5,14.0,4.757483083869067,No,0
2010-04-08,SalmonGums,13.950000000000001,66.5,1016.4000000000001,5.0,11.0,7.487808912366342,No,0
2010-04-08,Sydney,14.95,59.5,1016.95,1.0,9.0,6.563293384770275,No,0
2010-04-08,SydneyAirport,15.75,52.0,1016.95,1.0,14.0,5.279659056847832,No,0
2010-04-08,Townsville,20.85,37.0,1017.3499999999999,1.0,16.5,5.0704733202989045,No,0
2010-04-08,Tuggeranong,6.5,76.0,1016.8,5.0,13.0,1.891669252401922,No,0
2010-04-08,WaggaWagga,8.6,73.5,1018.9,8.0,8.5,3.9852071174517922,No,0
2010-04-08,Walpole,16.3,71.5,1023.75,5.0,9.0,10.657356094294112,No,0
2010-04-08,Watsonia,11.15,68.5,1015.1,7.5,15.0,5.536775767014598,Yes,1
2010-04-08,Williamtown,14.95,57.5,1017.6500000000001,0.5,24.0,5.966094956174926,No,0
2010-04-08,Witchcliffe,16.5,67.5,1024.5,5.0,11.0,10.167230186060717,Yes,1
2010-04-08,Wollongong,15.450000000000001,52.5,1016.8,7.0,13.0,5.685694742070889,No,0
2010-04-08,Woomera,11.8,55.5,1020.5,7.0,16.0,3.0225086048001186,No,0
2010-04-09,Adelaide,12.350000000000001,93.5,992.65,5.0,29.5,11.32889635376916,Yes,1
2010-04-09,Albany,14.5,66.5,1022.0,4.5,22.5,8.312399560832603,No,0
2010-04-09,Albury,14.95,91.5,1001.85,8.0,24.0,13.560779284573496,Yes,1
2010-04-09,AliceSprings,15.399999999999999,58.5,1015.5,2.5,14.0,6.742458570635624,No,0
2010-04-09,BadgerysCreek,16.55,90.0,1010.45,5.0,12.0,14.772741696486026,No,0
2010-04-09,Ballarat,13.05,99.5,993.3,8.0,37.0,12.973843854474012,Yes,1
2010-04-09,Bendigo,16.15,87.0,995.3,6.5,27.5,13.851840171554064,Yes,1
2010-04-09,Brisbane,23.45,69.5,1019.0,3.5,12.0,17.50470906639434,Yes,1
2010-04-09,Cairns,27.4,74.0,1014.75,7.5,11.0,22.304760704137426,No,0
2010-04-09,Canberra,13.65,93.5,1007.05,8.0,24.0,12.619148808971321,Yes,1
2010-04-09,Cobar,16.15,85.0,1007.5,7.5,28.0,13.435795404239109,Yes,1
2010-04-09,CoffsHarbour,20.15,87.0,1016.4,8.0,30.5,17.88428025764192,Yes,1
2010-04-09,Dartmoor,14.5,91.5,988.85,5.0,20.5,13.072831435540728,Yes,1
2010-04-09,Darwin,26.549999999999997,87.5,1010.95,7.5,8.5,24.25838190485559,Yes,1
2010-04-09,GoldCoast,23.15,72.5,1018.95,5.0,29.5,17.90695543145113,Yes,1
2010-04-09,Hobart,8.5,96.0,998.9000000000001,8.0,1.0,7.898698068393697,Yes,1
2010-04-09,Launceston,10.5,97.5,998.3499999999999,7.0,6.5,10.121325907422897,Yes,1
2010-04-09,Melbourne,16.85,79.0,994.05,7.0,43.5,13.109337758797308,Yes,1
2010-04-09,MelbourneAirport,16.6,79.5,993.95,7.5,43.5,12.989609465171277,Yes,1
2010-04-09,Mildura,15.75,72.0,996.1500000000001,7.0,37.0,10.56208672065094,Yes,1
2010-04-09,Moree,19.6,83.5,1014.1500000000001,8.0,24.0,16.691163566916238,Yes,1
2010-04-09,MountGambier,14.55,92.5,989.1,8.0,18.5,13.329893925203766,Yes,1
2010-04-09,MountGinini,7.15,98.0,1016.4000000000001,5.0,39.0,6.855310082983165,Yes,1
2010-04-09,Newcastle,19.049999999999997,85.5,1016.4000000000001,7.5,4.0,16.541475758848364,Yes,1
2010-04-09,NorahHead,18.1,94.5,1011.1,5.0,42.0,17.198725515847705,No,0
2010-04-09,NorfolkIsland,16.700000000000003,54.5,1028.25,3.0,24.5,7.471486455923664,No,0
2010-04-09,Nuriootpa,10.850000000000001,95.0,992.85,8.0,37.0,10.079688196198369,Yes,1
2010-04-09,Perth,17.0,68.0,1022.95,4.0,8.5,10.71551609861422,No,0
2010-04-09,PerthAirport,17.1,64.5,1023.15,4.0,10.0,9.941955669577181,No,0
2010-04-09,Portland,15.2,90.0,989.35,8.0,17.5,13.569036760849231,Yes,1
2010-04-09,Richmond,17.05,89.0,1010.5,6.5,15.5,15.090782623932025,No,0
2010-04-09,Sale,15.7,77.0,996.55,8.0,11.5,11.483135958892923,No,0
2010-04-09,SalmonGums,13.9,60.5,1016.4000000000001,5.0,16.5,6.114947567790502,Yes,1
2010-04-09,Sydney,18.3,87.0,1010.45,8.0,16.5,16.084746686594695,No,0
2010-04-09,SydneyAirport,18.8,86.0,1010.3499999999999,8.0,36.0,16.376315861243608,No,0
2010-04-09,Townsville,25.9,81.0,1016.05,7.0,20.0,22.37552512889922,No,0
2010-04-09,Tuggeranong,12.15,98.5,1006.5,5.0,9.5,11.919120104368188,Yes,1
2010-04-09,WaggaWagga,16.05,87.5,1004.3,8.0,29.0,13.964484281728796,Yes,1
2010-04-09,Walpole,14.6,68.5,1022.25,5.0,15.0,8.864519182919263,No,0
2010-04-09,Watsonia,15.850000000000001,90.5,994.5,7.5,18.0,14.293662390002726,Yes,1
2010-04-09,Williamtown,19.450000000000003,84.5,1012.15,8.0,18.5,16.764492162556294,Yes,1
2010-04-09,Witchcliffe,15.5,66.5,1023.45,5.0,16.5,9.107423475881582,No,0
